,fecha,latitud,longitud,url,titulo,tipo_propiedad,precio,moneda,m2,ambientes
437,2021_10_25,-38.00646,-57.54443,https://departamento.mercadolibre.com.ar/MLA-912170767-departamento-2-ambientes-mar-del-plata-centro-_JM,Departamento 2 Ambientes Mar Del Plata Centro,Departamento,3000.0,ARS,36,2
438,2021_10_25,-38.013687,-57.538815,https://departamento.mercadolibre.com.ar/MLA-912332342-mar-del-plata-depto-vista-al-mar-50m-playa-_JM,Mar Del Plata Depto. Vista Al Mar 50m Playa,Departamento,3700.0,ARS,50,3
439,2021_10_25,-38.011044,-57.533413,https://departamento.mercadolibre.com.ar/MLA-912431957-4-ambientes-ccochera-frente-al-mar-en-playa-varese-_JM, 4 Ambientes C/cochera Frente Al Mar En Playa Varese,Departamento,7000.0,ARS,75,4
440,2021_10_25,-38.001553,-57.551308,https://departamento.mercadolibre.com.ar/MLA-912543228-confortable-alojamiento-en-mar-del-plata-_JM,Confortable Alojamiento En Mar Del Plata,Departamento,4000.0,ARS,50,2
441,2021_10_25,-37.99322,-57.545757,https://departamento.mercadolibre.com.ar/MLA-912559408-dueno-alquila-depto-2-amb-1-cuadra-del-mar-_JM,Dueño Alquila Depto 2 Amb 1 Cuadra Del Mar!!,Departamento,2900.0,ARS,41,2
442,2021_10_25,-38.066666,-57.544945,https://casa.mercadolibre.com.ar/MLA-912621291-departamento-por-temporada-feriados-largos-y-fin-de-semana-_JM,Departamento Por Temporada  Feriados Largos Y Fin De Semana,Casa,4000.0,ARS,70,3
443,2021_10_25,-38.030056,-57.537243,https://departamento.mercadolibre.com.ar/MLA-912856049-piso-de-categoria-playa-grande-3-dorm-vista-mar-y-golf-_JM,"Piso De Categoría Playa Grande 3 Dorm, Vista Mar Y Golf.",Departamento,16000.0,ARS,95,4
444,2021_10_25,-38.005478,-57.54261,https://departamento.mercadolibre.com.ar/MLA-913132903-cabanas-en-alquiler-por-temporada-_JM,Cabañas En Alquiler Por Temporada ,Departamento,5000.0,ARS,50,3
445,2021_10_25,-38.027794,-57.53232,https://departamento.mercadolibre.com.ar/MLA-913351979-excelente-2-ambientes-con-cochera-dueno-alquila-_JM,Excelente 2 Ambientes Con Cochera. Dueño Alquila!,Departamento,10000.0,ARS,66,2
446,2021_10_25,-37.998634,-57.54503,https://departamento.mercadolibre.com.ar/MLA-913407790-departamento-para-4-personas-centro-de-mar-del-plata-_JM,Departamento Para 4 Personas - Centro De Mar Del Plata,Departamento,3500.0,ARS,35,2
447,2021_10_25,-38.09173,-57.544888,https://departamento.mercadolibre.com.ar/MLA-913413530-departamento-8-personas-frente-al-mar-nuevo-quincho-cochera-_JM,Departamento 8 Personas Frente Al Mar Nuevo Quincho Cochera,Departamento,100.0,ARS,130,4
448,2021_10_25,-38.00136,-57.556484,https://casa.mercadolibre.com.ar/MLA-913862617-departamento-2-ambientes-zona-colon-e-independencia-_JM,Departamento 2 Ambientes Zona Colon E Independencia.,Casa,2700.0,ARS,46,2
