,fecha,latitud,longitud,url,titulo,tipo_propiedad,precio,moneda,m2,ambientes
432,2021_10_25,-32.944244,-60.65054,https://departamento.mercadolibre.com.ar/MLA-930066455-monoambiente-inmenso-centro-_JM,Monoambiente Inmenso - Centro,Departamento,22000.0,ARS,40,1
433,2021_10_25,-32.95826,-60.64561,https://departamento.mercadolibre.com.ar/MLA-930077743-departamento-centro-_JM,Departamento - Centro,Departamento,15500.0,ARS,0,1
434,2021_10_25,-32.940826,-60.662315,https://departamento.mercadolibre.com.ar/MLA-930093885-santa-fe-esquina-ricchieri-a-mts-unr-medicina-siempre-alquilado-ideal-rentistas-_JM,Santa Fe Esquina Ricchieri A Mts. Unr - Medicina. Siempre Alquilado!! Ideal Rentistas!,Departamento,60000.0,USD,44,2
435,2021_10_25,-32.936172,-60.674828,https://departamento.mercadolibre.com.ar/MLA-930120176-monoambiente-de-5-anos-urquiza-castellanos-_JM,Monoambiente De 5 Años Urquiza - Castellanos,Departamento,13000.0,ARS,27,1
436,2021_10_25,-32.923935,-60.66964,https://departamento.mercadolibre.com.ar/MLA-930148038-dptos-temporarios-1-y-2-dormitorios-a-metros-puerto-norte-_JM,  Dptos. Temporarios 1 Y 2 Dormitorios A Metros Puerto Norte,Departamento,3300.0,ARS,40,2
437,2021_10_25,-32.93548,-60.668045,https://departamento.mercadolibre.com.ar/MLA-930169215-departamento-luis-agote-_JM,Departamento - Luis Agote,Departamento,16000.0,ARS,35,1
438,2021_10_25,-32.95409,-60.627357,https://departamento.mercadolibre.com.ar/MLA-930195068-departamento-martin-_JM,Departamento - Martin,Departamento,16000.0,ARS,40,1
439,2021_10_25,-32.955547,-60.634914,https://departamento.mercadolibre.com.ar/MLA-930287354-venta-depto-1-dor-buenos-aires-1400-alquilado-_JM,Venta Depto 1 Dor Buenos Aires 1400 (alquilado),Departamento,55000.0,USD,40,2
440,2021_10_25,-32.96115,-60.626553,https://departamento.mercadolibre.com.ar/MLA-930293066-venta-depto-3-dor-reciclado-cochabamba-y-necochea-alquilado-vista-riacuteo-_JM,Venta Depto 3 Dor Reciclado Cochabamba Y Necochea (alquilado) - Vista R&iacute;o,Departamento,120000.0,USD,85,4
441,2021_10_25,-32.950283,-60.681137,https://departamento.mercadolibre.com.ar/MLA-930333439-venta-departamento-monoambiente-en-echesortu-rosario-_JM,Venta Departamento Monoambiente En Echesortu Rosario,Departamento,16000.0,ARS,32,1
442,2021_10_25,-32.954628,-60.624653,https://departamento.mercadolibre.com.ar/MLA-930444508-cajaraville-31-05-02-depto-2-dormitorios-_JM,Cajaraville 31 05-02 - Depto 2 Dormitorios,Departamento,40000.0,ARS,0,3
443,2021_10_25,-32.9128,-60.686565,https://departamento.mercadolibre.com.ar/MLA-930579851-departamento-en-venta-monoambiente-al-frente-alquilado-ideal-inversores-_JM,Departamento En Venta Monoambiente Al Frente. Alquilado. Ideal Inversores.,Departamento,46000.0,USD,28,1
444,2021_10_25,-32.950825,-60.628925,https://departamento.mercadolibre.com.ar/MLA-930674675-alquilo-dpto-con-vista-franca-al-rio-_JM,Alquilo Dpto Con Vista Franca Al Río,Departamento,1200.0,USD,382,8
445,2021_10_25,-32.967556,-60.637867,https://departamento.mercadolibre.com.ar/MLA-930768778-departamento-2-dormitorios-buenos-aires-y-ocampo-_JM,Departamento 2 Dormitorios Buenos Aires Y Ocampo.,Departamento,49000.0,USD,60,3
446,2021_10_25,-32.956432,-60.6276,https://departamento.mercadolibre.com.ar/MLA-930800844-monoambiente-en-barrio-martin-ideal-renta-_JM,Monoambiente En Barrio Martin - Ideal Renta,Departamento,58000.0,USD,38,1
447,2021_10_25,-32.944187,-60.643223,https://departamento.mercadolibre.com.ar/MLA-930948818-venta-piso-exclusivo-34-dor-santa-fe-y-paraguay-alquilado-_JM,Venta Piso Exclusivo 3/4 Dor Santa Fe Y Paraguay (alquilado),Departamento,132000.0,USD,100,4
448,2021_10_25,-32.93256,-60.67185,https://departamento.mercadolibre.com.ar/MLA-931194278-departamento-alberdi-_JM,Departamento - Alberdi,Departamento,15000.0,ARS,40,2
449,2021_10_25,-32.93767,-60.66244,https://departamento.mercadolibre.com.ar/MLA-931245724-facultades-medicina-ricchieri-y-urquiza-monoambiente-_JM,Facultades Medicina. Ricchieri Y Urquiza. Monoambiente,Departamento,12500.0,ARS,21,1
450,2021_10_25,-32.986416,-60.645252,https://departamento.mercadolibre.com.ar/MLA-931531297-a-estrenar-con-amplio-balcon-al-frente-a-metros-de-av-san-martin-_JM,A Estrenar Con Amplio Balcón Al Frente.  A Metros De Av. San Martín.,Departamento,16300.0,ARS,30,1
451,2021_10_25,-32.954277,-60.64861,https://departamento.mercadolibre.com.ar/MLA-932458215-departamento-de-1-dormitorio-en-zona-centro-alquilado--_JM,Departamento De 1 Dormitorio En Zona Centro -alquilado-,Departamento,45000.0,USD,35,2
452,2021_10_25,-32.94633,-60.66802,https://departamento.mercadolibre.com.ar/MLA-932459022-departamento-de-1-dormitorio-alquilado--_JM,Departamento De 1 Dormitorio -alquilado-,Departamento,85000.0,USD,44,2
453,2021_10_25,-32.952908,-60.64101,https://departamento.mercadolibre.com.ar/MLA-932459027-departamento-de-2-dormitorios-en-el-centro-alquilado--_JM,Departamento De 2 Dormitorios En El Centro -alquilado-,Departamento,70000.0,USD,58,3
